Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories;Areas
736;21100932721;"ASEAN Engineering Journal";journal;"25869159";0,158;Q4;7;80;170;2598;82;170;0,49;32,48;Thailand;Asiatic Region;"Penerbit UTM Press";"2017-2023";"Chemical Engineering (miscellaneous) (Q4); Computer Science Applications (Q4); Energy Engineering and Power Technology (Q4); Engineering (miscellaneous) (Q4); Environmental Engineering (Q4); Geotechnical Engineering and Engineering Geology (Q4)";"Chemical Engineering; Computer Science; Earth and Planetary Sciences; Energy; Engineering; Environmental Science"
737;145256;"Australian Educational Computing";journal;"08169020";0,158;Q4;16;0;5;0;3;5;0,00;0,00;Australia;Pacific Region;"Australian Council for Computers in Education";"2002-2020";"Computer Science Applications (Q4); Education (Q4); E-learning (Q4)";"Computer Science; Social Sciences"
738;88865;"IEEE AFRICON Conference";conference and proceedings;"21530033, 21530025";0,157;-;28;189;137;3799;74;136;0,54;20,10;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1992, 1996, 1999, 2002, 2004, 2007, 2009, 2011, 2013, 2015, 2019, 2021";"Computer Science Applications; Electrical and Electronic Engineering";"Computer Science; Engineering"
739;21100220382;"International Journal of Computer Aided Engineering and Technology";journal;"17572665, 17572657";0,155;Q4;16;18;197;532;106;194;0,49;29,56;Switzerland;Western Europe;"Inderscience";"2010-2023";"Computer Science Applications (Q4); Engineering (miscellaneous) (Q4); Software (Q4)";"Computer Science; Engineering"
740;14411;"International Journal of Information Technology and Management";journal;"14614111, 17415179";0,155;Q4;19;23;70;717;38;70;0,29;31,17;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2002-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Hardware and Architecture (Q4); Software (Q4)";"Computer Science"
741;21101050913;"Journal of Image and Graphics(United Kingdom)";journal;"23013699";0,155;Q4;10;52;49;1505;173;49;3,53;28,94;United Kingdom;Western Europe;"University of Portsmouth";"2021-2023";"Computer Graphics and Computer-Aided Design (Q4); Computer Science Applications (Q4); Computer Vision and Pattern Recognition (Q4)";"Computer Science"
742;21100199535;"International Journal of Arts and Technology";journal;"17548861, 17548853";0,153;Q4;21;5;58;176;21;57;0,30;35,20;Switzerland;Western Europe;"Inderscience";"2008-2017, 2019-2022";"Visual Arts and Performing Arts (Q2); Computer Science Applications (Q4)";"Arts and Humanities; Computer Science"
743;21100791249;"Pakistan Journal of Information Management and Libraries";journal;"24097462";0,152;Q4;12;2;16;91;15;16;0,20;45,50;Pakistan;Asiatic Region;"Department of Information Management, University of the Punjab";"2014-2022";"Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
744;40067;"Proceedings of SPIE - The International Society for Optical Engineering";conference and proceedings;"1996756X, 0277786X";0,152;-;193;21636;37243;312258;10548;36282;0,26;14,43;United States;Northern America;"SPIE";"1963-2023";"Applied Mathematics; Computer Science Applications; Condensed Matter Physics; Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials";"Computer Science; Engineering; Materials Science; Mathematics; Physics and Astronomy"
745;21101172912;"Proceedings of the International Conference on Virtual Learning";conference and proceedings;"18448933, 29719291";0,152;-;4;24;132;522;18;129;0,15;21,75;Romania;Eastern Europe;"National Institute for R and D in Informatics";"2019-2022";"Artificial Intelligence; Computer Science Applications; Computer Vision and Pattern Recognition; Human-Computer Interaction";"Computer Science"
746;21100853929;"International Journal of Systematic Innovation";journal;"20778767, 20777973";0,151;Q4;6;19;58;855;37;58;0,63;45,00;Taiwan;Asiatic Region;"The Society of Systematic Innovation";"2010-2023";"Artificial Intelligence (Q4); Computer Science Applications (Q4); Electrical and Electronic Engineering (Q4); Industrial and Manufacturing Engineering (Q4); Information Systems and Management (Q4); Management of Technology and Innovation (Q4); Mechanical Engineering (Q4); Multidisciplinary (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering; Multidisciplinary"
747;21101030114;"Scientific and Technical Journal of Information Technologies, Mechanics and Optics";journal;"22261494, 25000373";0,151;Q4;7;142;377;3350;157;377;0,42;23,59;Russian Federation;Eastern Europe;"ITMO University";"2019-2023";"Atomic and Molecular Physics, and Optics (Q4); Computer Science Applications (Q4); Electronic, Optical and Magnetic Materials (Q4); Information Systems (Q4); Mechanical Engineering (Q4)";"Computer Science; Engineering; Materials Science; Physics and Astronomy"
748;21101021169;"Applied Computer Science";journal;"18953735, 23536977";0,148;Q4;8;39;96;1165;70;96;0,84;29,87;Poland;Eastern Europe;"Polish Association for Knowledge Promotion";"2019-2023";"Artificial Intelligence (Q4); Biomedical Engineering (Q4); Computer Science Applications (Q4); Control and Systems Engineering (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Industrial and Manufacturing Engineering (Q4); Information Systems (Q4); Mechanical Engineering (Q4)";"Computer Science; Economics, Econometrics and Finance; Engineering"
749;21101134649;"Fusion: Practice and Applications";journal;"27700070, 26924048";0,147;Q4;8;85;84;2645;61;84;0,64;31,12;United States;Northern America;"American Scientific Publishing Group (ASPG)";"2020-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Computer Science (miscellaneous) (Q4); Information Systems (Q4)";"Computer Science"
750;17700156776;"International Journal of Information and Communication Technology";journal;"14666642, 17418070";0,146;Q4;13;60;168;1342;69;168;0,38;22,37;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2007-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Information Systems (Q4); Software (Q4)";"Computer Science"
751;19700186854;"International Journal of Web Portals";journal;"19380208, 19380194";0,146;Q4;10;0;20;0;14;20;0,50;0,00;United States;Northern America;"IGI Global Publishing";"2009-2022";"Computer Science Applications (Q4)";"Computer Science"
752;21100229106;"Lecture Notes in Informatics (LNI), Proceedings - Series of the Gesellschaft fur Informatik (GI)";conference and proceedings;"16175468";0,146;-;34;636;1448;9373;323;1381;0,24;14,74;Germany;Western Europe;"Gesellschaft fur Informatik (GI)";"2001-2023";"Computer Science Applications";"Computer Science"
753;21101039659;"Video-Assisted Thoracic Surgery";journal;"25190792";0,146;Q4;3;37;108;1193;31;86;0,16;32,24;Hong Kong;Asiatic Region;"AME Publishing Company";"2019-2023";"Computer Science Applications (Q4); Pulmonary and Respiratory Medicine (Q4); Surgery (Q4)";"Computer Science; Medicine"
754;20449;"International Journal of Manufacturing Technology and Management";journal;"13682148, 17415195";0,145;Q4;24;37;88;948;50;88;0,41;25,62;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2000-2023";"Computer Science Applications (Q4); Electrical and Electronic Engineering (Q4); Industrial and Manufacturing Engineering (Q4); Information Systems and Management (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering"
755;5700191221;"WIT Transactions on the Built Environment";journal;"17433509";0,145;Q4;29;0;413;0;201;391;0,53;0,00;United Kingdom;Western Europe;"WITPress";"1996, 2001-2015, 2017-2022";"Architecture (Q3); Arts and Humanities (miscellaneous) (Q3); Automotive Engineering (Q4); Building and Construction (Q4); Civil and Structural Engineering (Q4); Computer Science Applications (Q4); Safety Research (Q4); Safety, Risk, Reliability and Quality (Q4); Transportation (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
756;17700156003;"WSEAS Transactions on Computer Research";journal;"19918755";0,144;Q4;9;45;50;1664;27;50;0,65;36,98;Greece;Western Europe;"World Scientific and Engineering Academy and Society";"2008, 2019-2023";"Computer Science Applications (Q4); Computer Science (miscellaneous) (Q4); Electrical and Electronic Engineering (Q4); Engineering (miscellaneous) (Q4)";"Computer Science; Engineering"
757;23018;"Logos (Netherlands)";journal;"18784712, 09579656";0,143;Q4;8;16;73;473;9;60;0,10;29,56;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2023";"Literature and Literary Theory (Q2); Library and Information Sciences (Q3); Media Technology (Q3); Communication (Q4); Computer Science Applications (Q4); Education (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
758;21101117189;"Lujun Gongcheng Daxue Xuebao/Journal of Army Engineering University of PLA";journal;"20970730";0,143;Q4;3;69;73;1515;30;73;0,41;21,96;China;Asiatic Region;"ARMY ENGINEERING UNIVERSITY OF PLA";"2022-2023";"Civil and Structural Engineering (Q4); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Electrical and Electronic Engineering (Q4); Engineering (miscellaneous) (Q4); Information Systems (Q4); Mechanical Engineering (Q4)";"Computer Science; Engineering"
759;144813;"WSEAS Transactions on Systems";journal;"11092777";0,143;Q4;28;74;84;2217;44;84;0,52;29,96;Greece;Western Europe;"World Scientific and Engineering Academy and Society";"2005-2014, 2019, 2021-2023";"Computer Science Applications (Q4); Control and Systems Engineering (Q4)";"Computer Science; Engineering"
760;21101156891;"International Journal of Advances in Applied Sciences";journal;"27222594, 22528814";0,142;Q4;6;46;119;1507;64;119;0,54;32,76;Indonesia;Asiatic Region;"Intelektual Pustaka Media Utama";"2019-2023";"Computer Science Applications (Q4); Electrical and Electronic Engineering (Q4); Energy (miscellaneous) (Q4); Engineering (miscellaneous) (Q4)";"Computer Science; Energy; Engineering"
761;21100258621;"International Journal of Technologies in Learning";journal;"23272686, 23270144";0,141;Q4;6;9;37;358;22;37;0,39;39,78;United States;Northern America;"Common Ground Research Networks";"2013-2023";"Computer Science Applications (Q4); Education (Q4); E-learning (Q4)";"Computer Science; Social Sciences"
762;21100455458;"Computational Methods in Applied Sciences";book series;"18713033";0,139;Q4;29;1;172;62;77;42;0,64;62,00;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2005, 2007-2011, 2013-2022";"Biomedical Engineering (Q4); Civil and Structural Engineering (Q4); Computational Mathematics (Q4); Computer Science Applications (Q4); Electrical and Electronic Engineering (Q4); Fluid Flow and Transfer Processes (Q4); Modeling and Simulation (Q4)";"Chemical Engineering; Computer Science; Engineering; Mathematics"
763;145743;"Journal of Interactive Learning Research";journal;"1093023X";0,135;Q4;31;18;35;973;15;35;0,32;54,06;United States;Northern America;"Association for the Advancement of Computing in Education";"2005-2023";"Computer Science Applications (Q4); Education (Q4); Human-Computer Interaction (Q4)";"Computer Science; Social Sciences"
764;21101105295;"International Journal of Computer Theory and Engineering";journal;"17938201";0,134;Q4;8;22;71;589;197;71;3,07;26,77;Singapore;Asiatic Region;"International Association of Computer Science and Information Technology";"2019-2023";"Computational Theory and Mathematics (Q4); Computer Science Applications (Q4)";"Computer Science"
765;21100937105;"Advanced Sciences and Technologies for Security Applications";book series;"16135113, 23639466";0,133;Q4;19;164;659;5975;392;1;0,55;36,43;United States;Northern America;"Springer Nature";"2005-2007, 2016-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Health, Toxicology and Mutagenesis (Q4); Political Science and International Relations (Q4); Safety Research (Q4); Safety, Risk, Reliability and Quality (Q4)";"Computer Science; Engineering; Environmental Science; Social Sciences"
766;6400153135;"Source Code for Biology and Medicine";journal;"17510473";0,133;Q4;32;0;1;0;0;1;0,00;0,00;United Kingdom;Western Europe;"BioMed Central Ltd";"2006-2020";"Computer Science Applications (Q4); Health Informatics (Q4); Information Systems (Q4); Information Systems and Management (Q4)";"Computer Science; Decision Sciences; Medicine"
767;19700186899;"International Journal of Applied Systemic Studies";journal;"17510597, 17510589";0,130;Q4;9;22;25;781;15;25;0,23;35,50;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2007-2018, 2020, 2022-2023";"Computer Science Applications (Q4); Control and Systems Engineering (Q4); Information Systems and Management (Q4)";"Computer Science; Decision Sciences; Engineering"
768;21100975545;"Lecture Notes on Data Engineering and Communications Technologies";book series;"23674512, 23674520";0,128;Q4;30;2670;7128;48461;3857;1986;0,56;18,15;Switzerland;Western Europe;"Springer International Publishing AG";"2017-2023";"Media Technology (Q3); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Electrical and Electronic Engineering (Q4); Information Systems (Q4)";"Computer Science; Engineering"
769;21101111528;"Journal of Autonomous Intelligence";journal;"26305046";0,127;Q4;5;77;40;2498;15;40;0,17;32,44;Singapore;Asiatic Region;"Frontier Scientific Publishing";"2019-2023";"Artificial Intelligence (Q4); Computer Science Applications (Q4); Computer Science (miscellaneous) (Q4); Human-Computer Interaction (Q4)";"Computer Science"
770;144808;"WSEAS Transactions on Information Science and Applications";journal;"17900832, 22243402";0,126;Q4;22;47;54;1358;26;54;0,48;28,89;Greece;Western Europe;"World Scientific and Engineering Academy and Society";"2005-2014, 2019, 2021-2023";"Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science"
771;6000152745;"Leonardo Music Journal";journal;"09611215";0,124;Q4;16;0;25;0;8;22;0,00;0,00;United States;Northern America;"MIT Press Journals";"2002-2012, 2014-2020";"Music (Q3); Computer Science Applications (Q4); Engineering (miscellaneous) (Q4)";"Arts and Humanities; Computer Science; Engineering"
